job_title,experience,salary,location,job_description,tech_stack
Ms Sql Database Administrator,,Not disclosed ,,,"['Ms Sql Server Dba', 'Azure Cloud', 'Mssql Dba', 'SQL Server Dba', 'ms sql dba azure', 'Ms Sql Server Administration', 'SQL DBA', 'Server']"
"Database Architect : NO SQL / Big Data , Postgres",,Not disclosed ,,,"['Database Architect', 'Log shipping', 'Data modeling', 'RDBMS', 'Postgresql', 'Architectural design', 'Infrastructure', 'big data']"
Sr SQL DBA Engineer,,Not disclosed ,,,"['Housekeeping', 'Usage', 'Management', 'SQL DBA', 'Monitoring', 'Database administration', 'SR', 'SQL']"
Senior SQL DBA,,Not disclosed ,,,"['MySQL', 'SSRS', 'Database administration', 'Oracle', 'SSIS', 'Disaster recovery', 'Information technology', 'Administration']"
Oracle Database Administration,,Not disclosed ,,,"['Performance tuning', 'database security', 'Oracle DBA', 'Vulnerability', 'data integrity', 'data privacy', 'Management', 'Monitoring']"
NECSWS Consultant SQL DBA,,Not disclosed ,,,"['IT services', 'Performance tuning', 'MS SQL', 'Database design', 'Healthcare', 'Windows', 'SSIS', 'Troubleshooting']"
Sr. Lead Engineer - MS SQL DBA,,Not disclosed ,,,"['MS SQL', 'RDBMS', 'MySQL', 'SSRS', 'Scrum', 'SSIS', 'Troubleshooting', 'SyBase']"
DBA / MS SQL / Post GRE SQL,,18-20 Lacs PA ,,,"['Data Security', 'Ms Sql Database', 'Database Design', 'Microsoft', 'SQL database', 'Post', 'Postgresql', 'GRE']"
Senior Databse Engineer - DBA,,Not disclosed ,,,"['Service management', 'Automation', 'GIT', 'query optimization', 'Postgresql', 'MySQL', 'Shell scripting', 'MongoDB']"
Postgresql Database Administrator,,Not disclosed ,,,"['Postgresql Administration', 'Snowflake', 'AWS', 'Postgresql', 'Administration', 'DBMS', 'Postgresql Database Administration']"
Senior DBA- Lead Database Administrator,,Not disclosed ,,,"['Postgresql', 'Database Administration', 'Postgresql Database Administration', 'DBMS', 'Administration', 'Senior']"
Lead PostgreSQL DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Linux', 'Networking', 'Database administration', 'Oracle DBA', 'Oracle', 'Troubleshooting']"
Database Administrator / Performance Engineer,,Not disclosed ,,,"['Automation', 'SAP', 'jQuery', 'Project management', 'Web development', 'Javascript', 'HTML', 'Web designing']"
"Database administrator - NMC , Delhi",,5-10 Lacs PA ,,,"['database administration', 'dba', 'Cloud Server', 'cloud dba', 'Serv', 'Administration', 'DBMS', 'Server']"
"Senior Database administrator - NMC , Delhi",,6-15 Lacs PA ,,,"['Database Administration', 'dba', 'Aws Cloud', 'cloud dba', 'DBMS', 'Nmc', 'Administration', 'AWS']"
Database Administrator,,Not disclosed ,,,"['Database Maintenance', 'Communication Skills', 'Postgresql', 'Patch Management', 'Postgres', 'Database Administrator', 'Backup And Recovery', 'management']"
SQL Server DBA,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Data modeling', 'Disaster recovery', 'TIBCO', 'Business intelligence', 'microsoft', 'Troubleshooting']"
PostgreSQL Database Administration - L2 @ Mumbai (Vikhroli,,Not disclosed ,,,"['PostgreSQL DBA', 'PostgreSQL Master', 'Postgres Database', 'Postgresql Database Administration', 'Postgresql 9.6', 'Postgresql Administration', 'Disaster recovery procedure', 'Production Servers']"
Exadata Database Admin,,Not disclosed ,,,"['Exadata', 'ZFS', 'Oracle', 'Administration', 'DBMS']"
Senior Apps DBA,,Not disclosed ,,,"['PDF', 'Linux', 'EBS', 'Windows', 'Apps DBA', 'database administration', 'eb', 'microsoft windows']"
Oracle Apps Dba Consultant,,Not disclosed ,,,"['Oracle Apps Dba', 'Oracle Ebs 12.2', 'Dataguard', 'RAC', 'Cloning', 'Datapump', 'Patching', 'Apps DBA']"
Oracle DBA,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Linux', 'RDBMS', 'MySQL', 'Performance testing', 'Oracle DBA', 'Oracle']"
MS SQL DBA,,Not disclosed ,,,"['Administration', 'MS SQL', 'SQL DBA', 'SQL', 'Microsoft', 'SQL Server', 'Database administration']"
SQL DBA - Database Administrator,,Not disclosed ,,,"['Database Administration', 'CRM Development', 'DBA', 'MS SQL', 'Database mirroring', 'Data Replication', 'SQL', 'database development']"
SQL Database Administrator,,Not disclosed ,,,"['SQL DBA', 'database maintenance', 'upgrade', 'SQL Server Administration', 'Index management', 'database mirroring', 'patching', 'SQL Server Dba']"
SQL Database Administrator,,Not disclosed ,,,"['Loans', 'Data management', 'Transfer pricing', 'Fund administration', 'Customer relationship', 'Financial services', 'Analytics', 'Private equity']"
MS SQL DBA Developer,,Not disclosed ,,,"['PLM', 'Performance tuning', 'SAN', 'Database design', 'SOC', 'SSRS', 'Stored procedures', 'SSIS']"
"Database Administrator, (power BI, SQL), Pune/Vadodara, KPO MNC",,8-12 Lacs PA ,,,"['DBA', 'Azure', 'Power Bi', 'SQL DBA', 'SQL Server Administration', 'Mssql Dba', 'Openedge', 'Administration']"
SQL DBA Professional,,Not disclosed ,,,"['MS SQL', 'Database administration', 'Manager Technology', 'Database', 'microsoft azure', 'Deployment', 'Management', 'Troubleshooting']"
SQL Database Administrator W/Solarwinds Sentry,,Not disclosed ,,,"['Automation', 'GIT', 'Networking', 'Database design', 'Powershell', 'PAAS', 'SQL Database Administrator', 'Solarwinds']"
SQL Database Administrator,,Not disclosed ,,,"['T-Sql', '2008', 'SQL Datase Administrator', 'Server', 'MS', '2012', 'programming', 'sql']"
SQL Database Administrator/ Developer,,15-30 Lacs PA ,,,"['Nutanix', 'Migrating Databases', 'SQL DBA', 'SQL database', 'SQL', 'Administration', 'DBMS', 'Migration']"
Sql Database Administrator,,10-17 Lacs PA ,,,"['Cloud Computing', 'Azure DevOps Services', 'Cache Management', 'Azure Logic Apps', 'Azure SQL', 'Containerization', 'Container Orchestration', 'Microsoft App-V']"
Sql Database Administrator,,Not disclosed ,,,"['Backup And Recovery', 'Security management', 'Performance Tuning', 'Backup', 'Administration', 'Backup', 'DBMS', 'Security']"
SQL DBA Developer,,Not disclosed ,,,"['Performance tuning', 'Analytical', 'SQL Database Administrator', 'Database', 'Scrum', 'Stored procedures', 'SQL scripting', 'SQL DBA']"
SQL Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Sql Server 2008', 'Database management', 'SQL Database Administrator', 'Schema', 'Database', 'ITIL framework', 'Scrum']"
SQL DBA Manager,,Not disclosed ,,,"['dba', 'mysql', 'dbms', 'Sql', 'data quality', 'SQL queries', 'CRM processes', 'CRM system']"
Ms Sql Database Administrator,,Not disclosed ,,,"['Mssql Dba', 'Redshift Aws', 'MySQL', 'Database Migration', 'Microsoft', 'AWS', 'SQL database', 'MS SQL Database']"
SQL DBA Manager,,Not disclosed ,,,"['SQL', 'database management', 'data analysis', 'system integration', 'data governance', 'CRM', 'Data', 'System']"
SQL DBA Developer,,Not disclosed ,,,"['Oracle database', 'Database architecture', 'Oracle SQL', 'Staffing', 'Disaster recovery', 'Debugging', 'Oracle DBA', 'System development']"
Senior Sql Database Administrator,,20-30 Lacs PA ,,,"['ssrs', 'SSIS', 'SQL Server Dba', 'SQL Database', 'Patching', 'Hdfs', 'aws', 'azure']"
Database Engineering - Developer / Lead,,Not disclosed ,,,"['Data analysis', 'Analytical', 'Development Lead', 'Database', 'MongoDB', 'data mapping', 'SQL', 'DBMS']"
Senior SQL Database Administrator,,Not disclosed ,,,"['Azure', 'SQL Server Dba', 'SQL', 'DBMS', 'Serv', 'Database administration', 'Server', 'SQL DBA']"
Sr. SQL DBA Executive,,Not disclosed ,,,"['Performance tuning', 'Renewable energy', 'Social media', 'SEZ', 'Customer service', 'Database Administrator', 'Troubleshooting', 'Merchandising']"
Cloud Engineer - Azure SQL DBA,,Not disclosed ,,,"['Automation', 'Data migration', 'Database design', 'Powershell', 'Disaster recovery', 'Database administration', 'data integrity', 'Information technology']"
Cloud Engineer - Azure SQL DBA,,Not disclosed ,,,"['Automation', 'Data migration', 'Database design', 'Powershell', 'Disaster recovery', 'Database administration', 'data integrity', 'Information technology']"
"Oracle Database Administration ( 11g, 12c)",,Not disclosed ,,,"['Oracle DBA', 'oracle 11g', '12c', 'administration', 'oracle database', 'oracle', 'database administration', 'dbms']"
SQL DBA,,Not disclosed ,,,"['Data modeling', 'Schema', 'query', 'product life cycle', 'Database maintenance', 'Management', 'SQL DBA', 'Monitoring']"
MS SQL DBA Consultant,,Not disclosed ,,,"['IT services', 'SAN', 'MS SQL', 'SOC', 'SMS', 'Database', 'Unit testing', 'Analytics']"
Tandem Non-Stop SQL DBA,,Not disclosed ,,,"['Staffing', 'Export import', 'Database administration', 'Database', 'DBMS', 'Troubleshooting', 'SQL DBA', 'SQL']"
MS SQL DBA,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Compliance', 'Database management', 'Database', 'Performance monitoring', 'SLAS', 'SQL DBA']"
Database Administrator (SQL),,Not disclosed ,,,"['Backend', 'Front end', 'Data management', 'SQL database', 'Coding', 'Database design', 'data security', 'Windows']"
SQL DBA,,Not disclosed ,,,"['Performance tuning', 'Production support', 'Coding', 'Database design', 'Agile', 'Application development', 'Customer service', 'Oracle']"
SQL DBA,,Not disclosed ,,,"['Performance tuning', 'Production support', 'Coding', 'Database design', 'Agile', 'Application development', 'Customer service', 'Oracle']"
MS SQL DBA,,Not disclosed ,,,"['MS SQL', 'Data migration', 'Access management', 'PAAS', 'Database administration', 'Database', 'AWS', 'Monitoring']"
Oracle database ADMIN - CAT,,Not disclosed ,,,"['Unix', 'Solution architecture', 'Oracle database', 'Performance tuning', 'Linux', 'database security', 'Database', 'Windows']"
Oracle Database Administration,,Not disclosed ,,,"['Analytical skills', 'Root cause analysis', 'Ticketing', 'Team management', 'Server administration', 'Oracle DBA', 'Troubleshooting', 'DBMS']"
Oracle Database Administration,,Not disclosed ,,,"['Oracle database', 'Performance tuning', 'Security implementation', 'database security', 'Oracle DBA', 'Oracle RAC', 'Oracle', 'Performance']"
Core SQL DBA,,Not disclosed ,,,"['Technical design', 'Database administration', 'Database', 'Troubleshooting', 'Performance monitoring', 'Client interfacing', 'SQL DBA', 'SQL']"
SQL DBA,,Not disclosed ,,,"['Performance tuning', 'Log shipping', 'query optimization', 'database security', 'Server configuration', 'SQL DBA', 'Performance monitoring', 'Monitoring']"
MS SQL DBA Opening With Our IT Client In Chennai,,Not disclosed ,,,"['High Availability', 'Database Administration', 'MS SQL', 'microsoft sql', 'Replication', 'SQL Database', 'Clustering', 'SQL DBA']"
Database Administrator MS SQL,,Not disclosed ,,,"['MS SQL', 'SQL Database Administrator', 'SQL database', 'SQL Server', 'DBMS', 'Administration', 'SQL DBA', 'Microsoft']"
MY SQL DBA Consultant,,Not disclosed ,,,"['BPO', 'Modification', 'Payroll', 'Coding', 'Staffing', 'MySQL', 'Database administration', 'Database']"
SQL DBA Consultant,,Not disclosed ,,,"['BPO', 'Payroll', 'Change management', 'SQL Tuning', 'Tools', 'Data structures', 'DBMS', 'Load balancing']"
Database Administrators Oracle,,Not disclosed ,,,"['Manager Technology', 'Database', 'Oracle', 'Administration', 'DBMS', 'Management', 'Technology management', 'Database administration']"
Oracle Database Administrators,,Not disclosed ,,,"['Oracle database', 'Architecture', 'Enterprise architecture', 'Technical architecture', 'Apex', 'administration', 'oracle', 'technical']"
MS SQL Database Administrator,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Production support', 'Action plan', 'Consulting', 'Equity', 'Database administration', 'Windows']"
SQL DBA,,Not disclosed ,,,"['Data migration', 'Typing', 'Database design', 'Technical', 'Database', 'PLSQL', 'Scheduling', 'MSC']"
SQL DBA,,Not disclosed ,,,"['SQL queries', 'MS SQL', 'Database administration', 'Database', 'Production handling', 'Management', 'Troubleshooting', 'ITIL']"
SQL DBA,,Not disclosed ,,,"['ITSM', 'Problem management', 'Database', 'DBA Administrator', 'Troubleshooting', 'SQL DBA', 'SQL', 'DBMS']"
Database Administrator (No SQL/SQL),,30-45 Lacs PA ,,,"['Mirroring', 'Disaster Recovery', 'Database Migration', 'Log Shipping', 'Backup And Recovery', 'T-SQL', 'Database Mirroring', 'Database Administration']"
Oracle Database Admin,,Not disclosed ,,,"['Unix', 'Aix', 'Linux', 'Db2', 'Solaris', 'MySQL', 'Shell scripting', 'Oracle DBA']"
SQL DBA - Alchemy,,Not disclosed ,,,"['T-SQL', 'PDF', 'database security', 'Troubleshooting', 'SQL DBA', 'SQL', 'DBMS', 'Security']"
SQL DBA,,Not disclosed ,,,"['Log shipping', 'Operating systems', 'Data modeling', 'Database design', 'Database maintenance', 'Windows', 'Troubleshooting', 'SQL Server dba']"
SQL DBA Developer,,Not disclosed ,,,"['T-SQL', 'Log shipping', 'SQL queries', 'Staffing', 'query', 'Database', 'Windows', 'Stored procedures']"
Database Admin - Oracle,,Not disclosed ,,,"['Unix', 'Aix', 'Linux', 'Solaris', 'Storage management', 'Perl', 'Windows', 'Database Administrator']"
MySQL Database Administrator with SQL Expertise,,10-15 Lacs PA ,,,"['Query Optimization', 'Database Administration', 'sql', 'mysql', 'backup', 'SQL Queries', 'database monitoring', 'SQL Coding']"
Team Member (SQL DBA),,Not disclosed ,,,"['IT services', 'Product engineering', 'Database design', 'Analytical', 'PLSQL', 'Data structures', 'Oracle', 'Business solutions']"
Sql Dba Cum Developer,,Not disclosed ,,,"['T-SQL', 'Monitoring tools', 'SQL Tuning', 'query', 'Database administration', 'Stored procedures', 'SSIS', 'Troubleshooting']"
SQL Database Administrator,,Not disclosed ,,,"['Patch management', 'Performance tuning', 'Storage management', 'Database management', 'SQL Database Administrator', 'Monitoring', 'SQL', 'Testing']"
SQL DBA professional,,Not disclosed ,,,"['MCTS', 'Disaster recovery', 'Cloud', 'Database maintenance', 'Cima', 'infrastructure services', 'SQL Server dba', 'SQL DBA']"
SQL DBA,,Not disclosed ,,,"['replication', 'production support', 'tuning', 'upgrade', 'configuration', 'incident management', 'troubleshooting', 'clustering']"
SQL DBA,,Not disclosed ,,,"['IT services', 'BPO', 'Telecom', 'ERP', 'Payroll', 'Database design', 'CMS', 'Troubleshooting']"
Database Developer,,Not disclosed ,,,"['T-SQL', 'SQL queries', 'Data migration', 'SQL database', 'Postgresql', 'MySQL', 'Stored procedures', 'Management reporting']"
SQL DBA,,Not disclosed ,,,"['Automation', 'MS SQL', 'Database', 'Server management', 'Scheduling', 'Integration services', 'Windows', 'Performance monitoring']"
My-SQL DBA,,Not disclosed ,,,"['Performance tuning', 'Linux', 'Architecture', 'Shell scripting', 'MySQL', 'query', 'Database', 'Troubleshooting']"
L3 SQL DBA,,Not disclosed ,,,"['Performance tuning', 'RCA', 'Root cause analysis', 'SQL queries', 'SQL database', 'Database administration', 'Windows', 'Troubleshooting']"
MS SQL DBA,,Not disclosed ,,,"['Analytical skills', 'Root cause analysis', 'MS SQL', 'Ticketing', 'Team management', 'SQL database', 'Server administration', 'Troubleshooting']"
Senior Developer in Database product Backend Development,,Not disclosed ,,,"['Unix', 'Automation', 'Linux', 'Apache', 'Python', 'Data migration', 'metadata', 'Open source']"
SQL DBA Consultant,,Not disclosed ,,,"['IT services', 'SAN', 'SOC', 'SMS', 'Database', 'Unit testing', 'digital transformation', 'Analytics']"
SQL DBA:,,Not disclosed ,,,"['Copyright', 'Training', 'Log shipping', 'Installation', 'Database', 'Index', 'SQL DBA', 'Internship']"
SQL DBA,,Not disclosed ,,,"['Security audit', 'Performance tuning', 'Service level', 'Disaster recovery', 'Database', 'Database maintenance', 'Management', 'SQL DBA']"
SQL DBA Consultant,,Not disclosed ,,,"['ERP', 'Siebel', 'Linux', 'SQL Database Administrator', 'MySQL', 'PeopleSoft', 'PLSQL', 'Windows']"
My-SQL DBA,,Not disclosed ,,,"['Performance tuning', 'Linux', 'Architecture', 'Shell scripting', 'MySQL', 'Database administration', 'Database', 'Troubleshooting']"
Database Architect,,Not disclosed ,,,"['Performance tuning', 'Automation', 'MS SQL', 'Data modeling', 'RDBMS', 'Database design', 'Project management', 'MIS']"
DBA SQL Developer,,Not disclosed ,,,"['Employee training', 'Automation', 'Data management', 'Analytical', 'Database administration', 'Data quality', 'Management', 'Troubleshooting']"
Database Research - Intern,,Unpaid ,,,[]
Engineer (Database Development),,Not disclosed ,,,"['MS SQL', 'PDF', 'SQL database', 'SSRS', 'Healthcare', 'power bi', 'SSIS', 'Data warehousing']"
Configuration Database & CI Management Infra Tech Support Practitioner,,Not disclosed ,,,"['Configuration management', 'Troubleshooting', 'IT asset management', 'Operations', 'Software solutions', 'Software support', 'Hardware', 'Technical support']"
Lead Engineer - HANA Database Administration,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Access management', 'Disaster recovery', 'SAP Basis', 'Scrum', 'Outsourcing', 'Troubleshooting']"
Sr. Administrator - Database,,Not disclosed ,,,"['Performance tuning', 'MySQL', 'SSRS', 'Windows', 'Oracle', 'SSIS', 'Open source', 'Virtualization']"
Oracle APPS DBA Developer,,Not disclosed ,,,"['Oracle DBA with development', 'Cassandra', 'Devops tools', 'SQL', 'DevOps activities', 'DBA', 'Oracle DBA', 'Security measure configuration']"
Oracle DBA,,Not disclosed ,,,"['Data Guard', 'Oracle RAC', 'Performance Tuning', 'Data', 'RAC', 'Performance', 'Dataguard', 'Database administration']"
Oracle DBA ( 24X7 role ) : Mumbai,,Not disclosed ,,,"['RAC', 'Oracle DBA', 'Performance Tuning', 'Dataguard', 'Performance', 'Database administration', 'Oracle', '24X7']"
ORACLE DBA,,Not disclosed ,,,"['Unix', 'Linux', 'Shell scripting', 'Oracle DBA', 'SQL', 'Operating systems', 'Oracle RAC', 'Oracle 11G']"
Manager Database Engineering,,Not disclosed ,,,"['PL/SQL', 'SQL queries', 'PL/SQL codebase', 'Oracle SQL Developer', 'PL/SQL development', 'Data Modeler', 'Development', 'Data modeling']"
SQL DBA Consultant,,"50,000-3 Lacs PA ",,,"['Dataguard', 'Golden Gate', 'Performance Tuning', 'Performance', 'SQL', 'Database administration', 'Consulting', 'SQL DBA']"
SQL DBA Professional,,Not disclosed ,,,"['SAN', 'SOC', 'Integration testing', 'SMS', 'System design', 'Oracle', 'SSIS', 'Monitoring']"
MS SQL DBA,,Not disclosed ,,,"['MS SQL', 'SQL DBA', 'professional', 'Microsoft', 'SQL', 'Database administration', 'SQL Server']"
MS SQL DBA Developer,,Not disclosed ,,,"['IT services', 'SAN', 'MS SQL', 'PDF', 'SOC', 'SMS', 'Stored procedures', 'digital transformation']"
"LeverEDGE Database Lead QOC, Customer Development",,Not disclosed ,,,"['customer development', 'Data management', 'Project management', 'MySQL', 'Database', 'Manager Technology', 'FMCG', 'Management']"
SQL DBA Lead Consultant,,Not disclosed ,,,"['Lead DBA', 'SQL DBA', 'Database administration', 'Consulting', 'SQL']"
SQL DBA + SSIS developer,,Not disclosed ,,,"['Data migration', 'data services', 'Web technologies', 'SSRS', 'Stored procedures', 'SSIS', 'Business solutions', 'SQL Azure']"
SQL DBA Developer,,Not disclosed ,,,"['Payroll', 'Linux', 'Configuration management', 'Functional testing', 'Agile', 'Unit testing', 'SCM', 'Middleware']"
System Admin with SQL DBA,,Not disclosed ,,,"['Computer science', 'Sql Server 2008', 'MS SQL', 'IIS', 'WAN', 'Active directory', 'Windows', 'Troubleshooting']"
SQL DBA,,Not disclosed ,,,"['Unix', 'Performance tuning', 'MS SQL', 'Consulting', 'Windows', 'Stored procedures', 'Oracle', 'microsoft']"
MS SQL DBA,,Not disclosed ,,,"['BPO', 'Patch management', 'MS SQL', 'Payroll', 'Team management', 'Service', 'SSIS', 'Troubleshooting']"
Sr SQL DBA,,Not disclosed ,,,"['VMware', 'SAN', 'Performance tuning', 'Networking', 'Service', 'EMC', 'Windows', 'Oracle']"
MS SQL DBA,,Not disclosed ,,,"['BPO', 'Patch management', 'MS SQL', 'Payroll', 'Team management', 'SSIS', 'Troubleshooting', 'Technical support']"
SQL/MY SQL DBA,,Not disclosed ,,,"['SQL Server Dba', 'SQL DBA', 'MySQL Database Administration', 'backup', 'load balancing', 'Power Bi', 'performance tuning', 'SSRS']"
SQL DBA,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Disaster recovery', 'Active directory', 'Windows', 'Troubleshooting', 'SQL DBA', 'Monitoring']"
SQL DBA Professional,,Not disclosed ,,,"['SQL DBA', 'sql', 'database administration']"
SQL DBA professional,,Not disclosed ,,,"['Lead DBA', 'SQL DBA', 'professional', 'Database administration', 'SQL']"
sql dba professional,,Not disclosed ,,,"['SQL DBA', 'professional', 'SQL', 'Database administration']"
SQL DBA professional,,Not disclosed ,,,"['SQL DBA', 'professional', 'Database administration', 'SQL']"
Looking For Database Developer @ bangalore Location,,Not disclosed ,,,"['Database', 'Postgres', 'SQL', 'postgresql', 'PLSQL', 'DBMS', 'Development', 'Database Development']"
SQL DBA,,Not disclosed ,,,"['java', 'SQL DBA', 'SQL', 'Database administration']"
My SQL DBA,,Not disclosed ,,,"['MySQL', 'SQL DBA', 'Database administration', 'SQL']"
Sql Database Administrator,,Not disclosed ,,,"['T-SQL', 'Excel', 'Word', 'SQL Server Administration', 'Powerpoint', 'Database Administration', 'Database Management', 'SQL Database']"
SQL DBA,,Not disclosed ,,,"['MS SQL', 'Data migration', 'Linux', 'PAAS', 'Windows', 'DCL', 'SQL DBA', 'DQL']"
Oracle Database Administration Developer,,20-30 Lacs PA ,,,"['devops', 'Oracle DBA', 'Cassandra Database', 'OLAP', 'Python', 'Administration', 'DBMS', 'Oracle database']"
"SalesEdge Database Manager, Customer Development",,Not disclosed ,,,"['Team management', 'Database design', 'MySQL', 'Design management', 'Database', 'FMCG', 'Management', 'Oracle']"
Database-DB2-Architect,,Not disclosed ,,,"['SQL', 'Powershell', 'Database design', 'Disaster recovery', 'X86', 'Database administration', 'Troubleshooting', 'Capacity planning']"
Chief Development Architect - HANA Database and Analytics Technology,,Not disclosed ,,,"['HANA Database', 'data management', 'software development', 'analytics technologies', 'C suite', 'Data', 'SAP Hana', 'Analytics']"
Database Architect,,20-25 Lacs PA ,,,"['Azure Analytics', 'Azure Cloud', 'PAAS', 'SAAS', 'Cicd Pipeline', 'Data Monitoring', 'Api Management', 'Iaas']"
Database Architect - US Shift - 5pm To 2 am,,11-21 Lacs PA ,,,"['Azure', 'Data Migration', 'Database Design', 'Infrastructure Design', 'Data Integration', 'Architecture', 'Microsoft Azure', 'Data']"
Configuration Database & CI Management Infra Tech Support Practitioner,,Not disclosed ,,,"['Configuration management', 'Troubleshooting', 'IT asset management', 'Operations', 'Software solutions', 'CMDB management', 'Software support', 'ServiceNow configuration']"
Senior Database Engineer,,Not disclosed ,,,"['Performance tuning', 'Apache Cassandra', 'SQL', 'NoSQL', 'Python', 'Java', 'Scala', 'Prometheus']"
Configuration Database & CI Management Infra Tech Support Practitioner,,Not disclosed ,,,"['Configuration management', 'Troubleshooting', 'IT asset management', 'CMDB management', 'Software support', 'Hardware', 'Technical support', 'MID Server configurations']"
Configuration Database & CI Management Network Ops Representative,,Not disclosed ,,,"['Network Operations', 'servicenow', 'cmdb', 'BMC', 'networking', 'telecommunication', 'it asset', 'network elements']"
Database Licensing,,Not disclosed ,,,"['IT Asset Management', 'Licensing', 'oracle liecensing', 'Software Licensing', 'license management', 'Oracle', 'Software', 'Management']"
Database Administrator,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Usage', 'PDF', 'Networking', 'Storage management', 'MySQL', 'Database']"
Database Administrator,,Not disclosed ,,,"['Automation', 'Administration Manager', 'MS SQL', 'Linux', 'Shell scripting', 'Debugging', 'Database administration', 'PLSQL']"
NoSQL Database Administrator ( Notice Period: 30 Days),,Not disclosed ,,,"['NoSQL', 'Script Language', 'Kafka', 'DBMS', 'Languages', 'Scripting', 'Administration', 'NoSQL Database']"
Database Administrator L2/L3,,Not disclosed ,,,"['RTOS', 'Performance tuning', 'SSRS', 'Database administration', 'Agile', 'Database Administrator', 'SSIS', 'Troubleshooting']"
Database Administrator,,Not disclosed ,,,"['Computer science', 'Oracle database', 'Performance tuning', 'Log shipping', 'SQL database', 'Solaris', 'Database design', 'Oracle DBA']"
Database Administrator,,Not disclosed ,,,"['DBA', 'Postgres Database', 'Oracle', 'MySQL Database Administration', 'DBMS', 'Postgresql', 'MySQL', 'Administration']"
Sr Database Administrator,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Linux', 'Database design', 'MySQL', 'Database administration', 'PLSQL', 'Data structures']"
Database Administrator,,"50,000-3 Lacs PA ",,,"['It Administration', 'Server Support', 'Server Administration', 'DBMS', 'Server', 'Administration', 'Serv', 'Database administration']"
Database Administrator,,Not disclosed ,,,"['Database Administration', 'Database Engineer', 'Aws Postgresql', 'Postgresql', 'DBMS', 'Administration', 'AWS']"
Postgresql Database Administrator,,Not disclosed ,,,"['Postgresql Database Administration', 'AWS', 'Database Engineer', 'Postgresql', 'Administration', 'DBMS', 'Database administration']"
Database Administrator,,3-8 Lacs PA ,,,"['dataguard', 'RAC', 'oracle database', 'Datapump', 'RMAN', 'Golden Gate', 'Oracle', 'Administration']"
Automation Engineer/Senior Database Administrator,,Not disclosed ,,,"['Database Administration', 'DBMS', 'Automation engineering', 'Automation', 'Administration', 'Senior']"
M2 Senior Database Administrator,,Not disclosed ,,,"['Unix', 'Aix', 'Performance tuning', 'Linux', 'Db2', 'Solaris', 'Windows', 'Oracle']"
Oracle Database Lead,,Not disclosed ,,,"['Unix', 'Oracle database', 'Performance tuning', 'System architecture', 'Supply chain management', 'Team management', 'Linux', 'PLSQL']"
Oracle DBA,,Not disclosed ,,,"['RAC', 'Oracle DBA', 'Dataguard', 'Exadata', 'Real Application Cluster', 'OEM', 'Datapump', 'Golden Gate']"
Oracle DBA,,Not disclosed ,,,"['Oracle DBA', 'Windows Server', 'oracle server', 'Oracle', 'Serv', 'Server', 'Microsoft Windows', 'Database administration']"
Oracle DBA,,Not disclosed ,,,"['Telecom', 'Linux', 'Production support', 'MySQL', 'Shell scripting', 'Oracle DBA', 'Perl', 'Oracle']"
Senior Oracle Core DBA (Night shift),,Not disclosed ,,,"['Dataguard', 'RAC', 'Performance Tuning', 'Exadata', 'Golden Gate', 'Oracle', 'Oracle Core', 'Performance']"
Oracle APPS DBA Professional,,Not disclosed ,,,"['Unix', 'Oracle Apps', 'Linux', 'Weblogic', 'Perl', 'Performance tuning', 'ERP', 'Oracle fusion middleware']"
SQL Server Database Admin,,Not disclosed ,,,"['Performance tuning', 'query optimization', 'Powershell', 'SSRS', 'Cloud', 'Stored procedures', 'SSIS', 'Data warehousing']"
Oracle Apps DBA (Lead),,Not disclosed ,,,"['Performance tuning', 'Oracle Apps', 'Production support', 'Consulting', 'Workflow', 'Lead DBA', 'Apps DBA', 'Middleware']"
SQL Database Developer,,Not disclosed ,,,"['SQL', 'MS SQL', 'RDBMS', 'T SQL', 'T-SQL', 'DBMS', 'Database Development', 'SQL Database Development']"
Azure Database Lead,,Not disclosed ,,,"['Azure', 'PostgreSQL', 'Cosmos DB', 'SQL', 'Azure Data Factory', 'Data management', 'Database design', 'Oracle']"
Azure Database Engineer,,Not disclosed ,,,"['analytical', 'data warehousing', 'program', 'azure data factory', 't-sql', 'sql', 'plsql', 'sql azure']"
Database Tester,,7.5-9.5 Lacs PA ,,,"['sql tester', 'Agile', 'Scrum', 'automation tester', 'sql', 'Software testing', 'DBMS', 'Database testing']"
Database Architecture Infra Tech Support Practitioner,,Not disclosed ,,,"['DBRC', 'Copybooks templates', 'Message Format Service', 'PSB generation', 'SDLC', 'JCL', 'IBM', 'IMS virtualization mapping']"
Database Reliability Engineer - II,,Not disclosed ,,,"['Capacity management', 'Performance tuning', 'Automation', 'Architecture', 'MySQL', 'Instrumentation', 'Application development', 'Customer support']"
